 ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                     SPECIFIC HEAT COEFFICIENTS                                                                     

             Cp = A + B*T + C*T^2 + D*T^3 + E*T^4  [J/kg/K]                                                         

    Species                      Cp(298K)         Cp(1000K)          LT-HT            A(LT)            B(LT)            C(LT)            D(LT)            E(LT)             A(HT)           B(HT)            C(HT)            D(HT)           E(HT)      
  115. OH                       1.708934e+03     1.806007e+03     1.710000e+03     1.671478e+03     1.560793e-01    -1.507196e-04     1.781533e-07    -4.898404e-11     1.395160e+03     5.035236e-01    -1.137471e-04     9.472176e-09    -1.543702e-13
  116. HO2                      1.057090e+03     1.442632e+03     1.000000e+03     1.083656e+03    -1.196340e+00     5.329934e-03    -6.115407e-06     2.340789e-09     1.011966e+03     5.642277e-01    -1.596233e-04     2.877953e-08    -2.718298e-12
  117. CSOLID                   7.095805e+02     1.800356e+03     1.000000e+03    -2.151972e+02     3.048293e+00     1.317979e-03    -4.420260e-06     2.069542e-09     1.007685e+03     1.188616e+00    -4.828937e-04     9.364805e-08    -6.698428e-12
  118. C                        1.734961e+03     1.731134e+03     1.000000e+03     1.768140e+03    -2.225804e-01     5.079584e-04    -5.068803e-07     1.844961e-10     1.725518e+03     3.321973e-02    -5.014117e-05     2.590982e-08    -3.373119e-12
  119. CH                       2.234143e+03     2.501557e+03     1.000000e+03     2.043779e+03     1.323822e+00    -3.279056e-03     3.661895e-06    -1.248883e-09     1.402596e+03     1.494662e+00    -4.507654e-04     5.752608e-08    -2.461985e-12
  120. HCO                      1.187209e+03     1.661218e+03     1.000000e+03     8.304517e+02     1.776227e+00    -2.757281e-03     3.122651e-06    -1.310832e-09     1.019257e+03     9.585992e-01    -3.825163e-04     7.078875e-08    -4.910656e-12
  121. HCO3                     9.101673e+02     1.402474e+03     1.368000e+03     5.396978e+02     1.444460e+00    -7.163734e-04     1.386062e-07    -3.917505e-12     9.866726e+02     6.313423e-01    -2.230608e-04     3.538943e-08    -2.084403e-12
  122. CH2                      2.458406e+03     3.152142e+03     1.000000e+03     2.230055e+03     6.874792e-01     1.475694e-04     5.216669e-07    -4.346279e-10     2.155470e+03     1.145813e+00    -9.999737e-05    -5.986146e-08     1.071838e-11
  123. CH2S                     2.407754e+03     3.164089e+03     1.000000e+03     2.353955e+03    -1.007129e-01     6.077844e-04     1.477451e-06    -1.174390e-09     2.105963e+03     1.225082e+00    -1.134587e-04    -6.547916e-08     1.198149e-11
  124. CH3                      2.563887e+03     3.929492e+03     1.000000e+03     1.344052e+03     6.151707e+00    -9.291736e-03     8.968831e-06    -3.243360e-09     1.572784e+03     3.394343e+00    -1.233397e-03     2.093221e-07    -1.356061e-11
  125. CH2OH                    1.522283e+03     2.533630e+03     1.000000e+03     7.669399e+02     2.683237e+00    -1.416045e-04    -1.376690e-06     6.017472e-10     1.695235e+03     9.667083e-01    -8.577412e-05    -5.194195e-08     9.403010e-12
  126. CH3O                     1.219536e+03     2.507479e+03     1.000000e+03     5.642828e+02     1.933431e+00     1.430255e-03    -1.976577e-06     5.560863e-10     1.010256e+03     2.108889e+00    -7.116841e-04     1.056771e-07    -5.660007e-12
  127. CH3OO                    1.235310e+03     2.012635e+03     1.385000e+03     7.533397e+02     1.783237e+00    -5.683565e-04     3.701923e-08     7.395371e-12     1.053224e+03     1.397845e+00    -4.742039e-04     7.316743e-08    -4.225156e-12
  128. C2H                      1.677794e+03     2.115528e+03     1.000000e+03     9.598860e+02     4.454519e+00    -9.459470e-03     9.792365e-06    -3.631773e-09     1.052281e+03     1.578592e+00    -6.105037e-04     1.010459e-07    -5.887316e-12
  129. HCCO                     1.288398e+03     1.716686e+03     1.000000e+03     1.022962e+03     9.024903e-01     4.596638e-05    -3.003440e-07     4.561091e-11     1.369513e+03     4.053779e-01    -4.108914e-05    -2.109838e-08     3.982374e-12
  130. C2H3                     1.475312e+03     2.900254e+03     1.000000e+03     7.560289e+02     2.266134e+00     6.486154e-04    -4.062983e-07    -3.642255e-10     1.824062e+03     1.235132e+00    -1.219452e-04    -4.430733e-08     7.312408e-12
  131. CH3CO                    1.202883e+03     2.242404e+03     1.000000e+03     6.036707e+02     1.888736e+00     8.733513e-04    -1.740245e-06     6.168902e-10     1.084059e+03     1.632158e+00    -5.512997e-04     8.186739e-08    -4.381589e-12
  132. CH2CHO                   1.255869e+03     2.405364e+03     1.500000e+03     5.412668e+01     5.293115e+00    -4.934560e-03     2.523948e-06    -5.312651e-10     1.875570e+03     7.446154e-01    -9.035567e-05    -2.907365e-08     5.681587e-12
  133. CH3CO3                   1.059401e+03     1.887994e+03     1.000000e+03     4.255291e+02     2.421946e+00    -1.002181e-03     4.270008e-08     0.000000e+00     1.132202e+03     9.843210e-01    -2.469505e-04     1.842156e-08     0.000000e+00
  134. C2H5                     1.623652e+03     3.672236e+03     1.000000e+03     7.697933e+02     2.494491e+00     1.264489e-03     2.671746e-07    -1.123712e-09     2.057152e+03     1.855055e+00    -1.839030e-04    -6.717140e-08     1.110295e-11
  135. C2H4OH                   1.357663e+03     2.787634e+03     1.391000e+03     2.172021e+02     4.578124e+00    -2.773262e-03     8.838428e-07    -1.182735e-10     1.388010e+03     2.038764e+00    -6.874621e-04     1.056957e-07    -6.090158e-12
  136. CH3CHOH                  1.287538e+03     2.735601e+03     1.553000e+03     3.394621e+02     3.465009e+00    -8.497765e-04    -3.932343e-07     1.741409e-10     1.340636e+03     2.022088e+00    -6.710150e-04     1.021589e-07    -5.849375e-12
  137. C2-QOOH                  1.334458e+03     2.508380e+03     1.396000e+03     1.107376e+02     5.311444e+00    -4.638504e-03     2.111517e-06    -3.868143e-10     1.583079e+03     1.372939e+00    -4.737778e-04     7.399330e-08    -4.310684e-12
  138. C2H5OO                   1.247731e+03     2.424739e+03     1.388000e+03     2.423129e+02     4.152303e+00    -2.946367e-03     1.183179e-06    -2.066884e-10     1.295122e+03     1.670476e+00    -5.751283e-04     8.966370e-08    -5.216559e-12
  139. C2-OOQOOH                1.206432e+03     2.041715e+03     1.387000e+03     5.271764e+02     2.730970e+00    -1.661016e-03     5.073768e-07    -6.279310e-11     1.299741e+03     1.102488e+00    -3.817439e-04     5.975206e-08    -3.486294e-12
  140. C3H3                     1.692675e+03     2.678933e+03     1.000000e+03     1.012075e+03     2.358772e+00     5.946432e-05    -1.166416e-06     4.150374e-10     1.879955e+03     9.275604e-01    -8.747388e-05    -5.042542e-08     9.316745e-12
  141. CH2CHCH2                 1.629960e+03     3.350553e+03     1.000000e+03     4.608321e+02     4.019404e+00     2.275008e-04    -2.053820e-06     6.966355e-10     1.714333e+03     2.238410e+00    -6.676537e-04     6.546343e-08     0.000000e+00
  142. CHCHCH3                  1.577144e+03     3.227315e+03     1.000000e+03     6.400602e+02     3.073110e+00     5.511515e-04    -1.048010e-06     1.100272e-11     1.864345e+03     1.593420e+00    -1.563685e-04    -9.104060e-08     1.695822e-11
  143. CH2CCH3                  1.577144e+03     3.227315e+03     1.000000e+03     6.400602e+02     3.073110e+00     5.511515e-04    -1.048010e-06     1.100272e-11     1.864345e+03     1.593420e+00    -1.563685e-04    -9.104060e-08     1.695822e-11
  144. RALD3G                   1.396423e+03     2.797116e+03     1.375000e+03     8.893852e+02     1.163080e+00     2.405976e-03    -2.159554e-06     4.982290e-10     1.268627e+03     2.475961e+00    -9.891457e-04     1.686893e-07    -1.040155e-11
  145. C3H5O                    1.334866e+03     2.681651e+03     1.402000e+03     1.200534e+02     5.051582e+00    -3.668124e-03     1.393876e-06    -2.157362e-10     1.495271e+03     1.713385e+00    -5.679305e-04     8.633959e-08    -4.936747e-12
  146. CH3COCH2                 1.344512e+03     2.638250e+03     1.391000e+03     2.627249e+02     4.391011e+00    -2.819061e-03     9.297522e-07    -1.261771e-10     1.490398e+03     1.697130e+00    -5.841999e-04     9.108224e-08    -5.299747e-12
  147. RALD3B                   1.367221e+03     2.886314e+03     1.366000e+03     9.726061e+02     3.803541e-01     4.085126e-03    -3.304145e-06     7.523728e-10     1.426787e+03     2.448642e+00    -9.976655e-04     1.725778e-07    -1.075430e-11
  148. C3H5OO                   1.222533e+03     2.321643e+03     1.375000e+03     3.604349e+02     3.423392e+00    -1.931931e-03     5.267791e-07    -5.703188e-11     1.368728e+03     1.436208e+00    -5.041944e-04     7.965012e-08    -4.677281e-12
  149. CH3CHOOCHO               1.234490e+03     2.233648e+03     1.375000e+03     3.284225e+02     3.730521e+00    -2.554932e-03     8.347028e-07    -1.050664e-10     1.572410e+03     1.015700e+00    -3.626014e-04     5.793279e-08    -3.429055e-12
  150. CH2OOHCHCHO              1.137432e+03     2.221383e+03     1.436000e+03     4.450362e+02     2.397407e+00     9.282505e-07    -9.263148e-07     3.043261e-10     1.531230e+03     1.071307e+00    -3.867226e-04     6.224239e-08    -3.702971e-12
  151. CH2CHOOHCHO              1.225434e+03     2.219412e+03     1.387000e+03     1.641595e+02     4.617319e+00    -4.059062e-03     1.828499e-06    -3.315032e-10     1.546508e+03     1.025529e+00    -3.631040e-04     5.769493e-08    -3.401915e-12
  152. CH2OOCH2CHO              1.235445e+03     2.284679e+03     1.422000e+03     4.845158e+02     2.748407e+00    -6.216711e-04    -5.551675e-07     2.285947e-10     1.681606e+03     9.397535e-01    -3.404796e-04     5.493310e-08    -3.273654e-12
  153. CH2OOCHOOHCHO            1.140081e+03     1.954805e+03     1.387000e+03     3.867163e+02     3.110494e+00    -2.153725e-03     6.931192e-07    -8.179899e-11     1.427128e+03     8.031885e-01    -2.846838e-04     4.527297e-08    -2.671251e-12
  154. CH2OOHCHOOCHO            1.140081e+03     1.954805e+03     1.387000e+03     3.867163e+02     3.110494e+00    -2.153725e-03     6.931192e-07    -8.179899e-11     1.427128e+03     8.031885e-01    -2.846838e-04     4.527297e-08    -2.671251e-12
  155. IC3H7                    1.740176e+03     3.730908e+03     1.000000e+03     3.305985e+02     4.906237e+00     3.050330e-04    -3.514357e-06     1.703397e-09     1.420845e+03     3.306017e+00    -1.123082e-03     1.271288e-07     0.000000e+00
  156. NC3H7                    1.749429e+03     3.718807e+03     1.000000e+03     3.709729e+02     4.783343e+00     3.493060e-04    -3.440992e-06     1.656177e-09     1.394553e+03     3.331433e+00    -1.136305e-03     1.291258e-07     0.000000e+00
  157. NC3H7O                   1.339388e+03     3.046504e+03     1.390000e+03    -8.384235e+01     5.775586e+00    -3.705546e-03     1.227917e-06    -1.676106e-10     1.506082e+03     2.264196e+00    -7.722417e-04     1.196667e-07    -6.933719e-12
  158. IC3-QOOH                 1.413511e+03     2.761180e+03     1.399000e+03    -2.037926e+01     6.252657e+00    -5.554394e-03     2.552648e-06    -4.693518e-10     1.716673e+03     1.548042e+00    -5.335146e-04     8.325152e-08    -4.847175e-12
  159. NC3-QOOH                 1.342727e+03     2.694468e+03     1.374000e+03     2.115019e+02     4.558430e+00    -2.786328e-03     7.882466e-07    -7.738315e-11     1.618223e+03     1.591460e+00    -5.410708e-04     8.377021e-08    -4.854062e-12
  160. NC3H7OO                  1.319549e+03     2.662037e+03     1.388000e+03     1.730745e+02     4.719276e+00    -3.284450e-03     1.264408e-06    -2.102721e-10     1.408842e+03     1.852938e+00    -6.377479e-04     9.941096e-08    -5.783207e-12
  161. IC3H7OO                  1.348462e+03     2.686944e+03     1.392000e+03     1.146016e+02     5.203721e+00    -4.058576e-03     1.739410e-06    -3.122130e-10     1.468412e+03     1.799392e+00    -6.185789e-04     9.634238e-08    -5.601324e-12
  162. IC3-OOQOOH               1.249446e+03     2.306226e+03     1.391000e+03     1.365801e+02     4.850490e+00    -4.308678e-03     2.003000e-06    -3.751666e-10     1.484811e+03     1.230318e+00    -4.287726e-04     6.740722e-08    -3.945025e-12
  163. NC3-OOQOOH               1.233252e+03     2.287342e+03     1.388000e+03     1.975157e+02     4.432263e+00    -3.666052e-03     1.617234e-06    -2.936192e-10     1.437541e+03     1.274574e+00    -4.449643e-04     7.003259e-08    -4.101903e-12
  164. C4H3                     1.472084e+03     2.496116e+03     1.000000e+03     6.763000e+02     2.810595e+00    -3.890178e-05    -1.658562e-06     7.066844e-10     1.750670e+03     8.761141e-01    -9.035453e-05    -4.969443e-08     9.380780e-12
  165. C4H5                     1.521116e+03     3.065319e+03     1.000000e+03     4.691397e+02     3.584372e+00     3.094149e-04    -1.798478e-06     5.008699e-10     2.015177e+03     1.244157e+00    -1.351150e-04    -7.292047e-08     1.402001e-11
  166. IC4H7                    1.659265e+03     3.577887e+03     1.000000e+03     7.197095e+02     2.530930e+00     3.214287e-03    -4.162881e-06     1.275842e-09     9.303495e+02     3.890787e+00    -1.413189e-03     1.699387e-07     0.000000e+00
  167. CH2C3H5                  1.516628e+03     3.344286e+03     1.000000e+03     4.271132e+01     5.836375e+00    -3.180013e-03     6.452127e-07     0.000000e+00     1.003387e+03     3.413790e+00    -1.216870e-03     1.439789e-07     0.000000e+00
  168. SC4H7                    1.514116e+03     3.361690e+03     1.000000e+03    -6.678704e+01     6.370298e+00    -3.843332e-03     9.015112e-07     0.000000e+00     1.078736e+03     3.314677e+00    -1.168659e-03     1.369362e-07     0.000000e+00
  169. RALD4D                   1.369933e+03     3.049846e+03     1.453000e+03     2.154296e+02     4.174932e+00    -7.617458e-04    -9.374572e-07     3.586868e-10     1.985490e+03     1.652069e+00    -5.959859e-04     9.588241e-08    -5.702633e-12
  170. RALD4B                   1.414760e+03     3.044551e+03     1.378000e+03     6.731205e+02     2.176105e+00     1.539501e-03    -1.773864e-06     4.296874e-10     1.281028e+03     2.820042e+00    -1.114249e-03     1.885371e-07    -1.155853e-11
  171. RIBALDB                  1.275984e+03     2.825652e+03     1.000000e+03    -9.630768e+01     5.679641e+00    -3.983608e-03     1.283867e-06    -5.793977e-11     4.153220e+02     3.440659e+00    -1.219179e-03     2.004011e-07    -1.261489e-11
  172. RALD4G                   1.359105e+03     2.955726e+03     1.441000e+03     6.366808e+02     1.925584e+00     2.437244e-03    -2.783962e-06     7.401789e-10     1.760428e+03     1.844983e+00    -6.628559e-04     1.063487e-07    -6.313025e-12
  173. RIBALDG                  1.290643e+03     2.816380e+03     1.000000e+03    -3.247631e+02     7.219632e+00    -7.134912e-03     3.954336e-06    -8.979125e-10     5.845942e+02     3.149998e+00    -1.080095e-03     1.734159e-07    -1.073674e-11
  174. NC4H9S                   1.664575e+03     3.682826e+03     1.000000e+03     1.284929e+02     6.111291e+00    -3.487560e-03     9.306021e-07     0.000000e+00     2.655807e+02     5.158330e+00    -1.992903e-03     2.518180e-07     0.000000e+00
  175. IC4H9P                   1.639525e+03     3.727173e+03     1.000000e+03    -7.483812e+01     6.840982e+00    -3.911227e-03     8.722562e-07     0.000000e+00     9.795480e+02     4.035829e+00    -1.464080e-03     1.758759e-07     0.000000e+00
  176. IC4H9T                   1.638759e+03     3.721603e+03     1.000000e+03    -9.726756e+01     6.961192e+00    -4.094474e-03     9.521521e-07     0.000000e+00     9.874259e+02     4.014228e+00    -1.454626e-03     1.745751e-07     0.000000e+00
  177. NC4H9P                   1.669612e+03     3.701884e+03     1.000000e+03     5.255527e+01     6.500654e+00    -3.924934e-03     1.073608e-06     0.000000e+00     4.162285e+02     4.936235e+00    -1.887115e-03     2.365353e-07     0.000000e+00
  178. CYC5H5                   1.296871e+03     2.668588e+03     1.000000e+03    -9.424344e+02     1.242018e+01    -2.166003e-02     1.939151e-05    -6.540644e-09     5.383292e+02     3.472094e+00    -1.700996e-03     3.946545e-07    -3.549308e-11
  179. C5H5O                    1.056952e+03     2.464406e+03     1.395000e+03    -4.251132e+02     6.393535e+00    -5.417357e-03     2.303090e-06    -3.897487e-10     1.528417e+03     1.398180e+00    -4.826664e-04     7.546406e-08    -4.401702e-12
  180. C5H7                     1.446887e+03     3.145814e+03     1.000000e+03     9.407248e+01     5.360510e+00    -2.943820e-03     6.350516e-07     0.000000e+00     8.317110e+02     3.398074e+00    -1.231864e-03     1.478929e-07     0.000000e+00
  181. NC5H9-3                  1.461606e+03     3.380192e+03     1.383000e+03    -8.384338e+01     6.186560e+00    -3.662473e-03     1.059561e-06    -1.196115e-10     1.693980e+03     2.508820e+00    -8.691540e-04     1.361000e-07    -7.943458e-12
  182. ERC4H8CHO                1.447730e+03     3.113457e+03     1.517000e+03     4.563373e+02     3.355579e+00     2.883479e-04    -1.420781e-06     4.339746e-10     1.861412e+03     1.928105e+00    -6.904537e-04     1.105352e-07    -6.551583e-12
  183. NEOC5H11                 1.669663e+03     3.752716e+03     1.396000e+03    -1.848179e+02     7.680386e+00    -5.470909e-03     2.042097e-06    -3.140405e-10     1.942794e+03     2.653385e+00    -9.017958e-04     1.394137e-07    -8.064719e-12
  184. NC5H11                   1.366956e+03     3.597419e+03     1.384000e+03    -3.557355e+02     6.801764e+00    -3.694145e-03     9.232765e-07    -7.774153e-11     1.534975e+03     3.049405e+00    -1.049176e-03     1.635245e-07    -9.512854e-12
  185. C6H3                     1.358898e+03     2.213312e+03     1.000000e+03     1.661887e+02     6.044586e+00    -8.727710e-03     6.953290e-06    -2.223043e-09     1.330185e+03     1.267389e+00    -4.527435e-04     7.283087e-08    -4.349697e-12
  186. LC6H5                    1.419262e+03     2.566621e+03     1.000000e+03     8.403284e+01     5.863033e+00    -5.162309e-03     1.745488e-06     3.637779e-11     1.446212e+03     1.587305e+00    -5.479754e-04     8.614272e-08    -5.062784e-12
  187. C6H5                     1.133525e+03     2.592250e+03     1.000000e+03     1.233116e+01     3.911401e+00     1.248998e-04    -2.369021e-06     9.126387e-10     1.701139e+03     1.040694e+00    -1.016789e-04    -5.897429e-08     1.106915e-11
  188. C6H5O                    1.048655e+03     2.304758e+03     1.000000e+03    -4.163299e+01     3.692137e+00     1.182474e-03    -5.115868e-06     2.587648e-09     1.225417e+03     1.560006e+00    -5.675182e-04     9.242070e-08    -5.567180e-12
  189. CYC6H9                   1.172134e+03     3.243957e+03     1.381000e+03    -6.475358e+02     7.447699e+00    -4.964379e-03     1.615264e-06    -2.070905e-10     1.708541e+03     2.327043e+00    -8.213315e-04     1.302315e-07    -7.667807e-12
  190. CYC6H11                  1.175554e+03     3.564262e+03     1.674000e+03    -7.572249e+02     7.668100e+00    -4.243936e-03     9.413171e-07    -4.399501e-11     1.467827e+03     3.092896e+00    -1.129217e-03     1.838668e-07    -1.104517e-11
  191. C7H7                     1.196486e+03     2.760955e+03     1.000000e+03    -2.702621e+02     6.013906e+00    -3.953500e-03     9.708114e-07     0.000000e+00     1.157677e+03     2.269492e+00    -7.484889e-04     8.227561e-08     0.000000e+00
  192. C6H4CH3                  1.122177e+03     2.681045e+03     1.000000e+03    -2.726329e+02     5.666013e+00    -3.559226e-03     8.468902e-07     0.000000e+00     9.027834e+02     2.572783e+00    -8.990147e-04     1.044928e-07     0.000000e+00
  193. RCRESOLC                 1.109242e+03     2.528165e+03     1.000000e+03    -3.223161e+02     6.030250e+00    -4.524857e-03     1.386710e-06    -4.162196e-11     5.354824e+02     2.923089e+00    -1.105928e-03     1.902516e-07    -1.235662e-11
  194. RCRESOLO                 1.067729e+03     2.470013e+03     1.000000e+03    -3.135148e+02     5.742402e+00    -4.004226e-03     9.342074e-07     1.111447e-10     4.909759e+02     2.878697e+00    -1.066119e-03     1.807115e-07    -1.161828e-11
  195. NC7H13                   1.039673e+03     2.404406e+03     1.383000e+03    -5.963966e+01     4.400637e+00    -2.605198e-03     7.536890e-07    -8.508231e-11     1.204965e+03     1.784579e+00    -6.182485e-04     9.681093e-08    -5.650358e-12
  196. NC7H15                   1.604014e+03     3.664660e+03     1.382000e+03    -3.177996e+00     6.342706e+00    -3.415349e-03     7.817498e-07    -4.126853e-11     1.813575e+03     2.710033e+00    -9.159077e-04     1.411130e-07    -8.145185e-12
  197. C6H4C2H                  1.087226e+03     2.380826e+03     1.000000e+03    -2.410956e+02     5.429927e+00    -3.247621e-03    -2.617005e-07     7.013160e-10     2.358488e+03    -1.140341e+00     1.868073e-03    -8.212042e-07     1.158103e-10
  198. C6H5C2H2                 1.147964e+03     2.601540e+03     1.394000e+03    -2.194624e+02     5.720920e+00    -4.252402e-03     1.591003e-06    -2.385183e-10     1.512790e+03     1.617197e+00    -5.569230e-04     8.689767e-08    -5.060382e-12
  199. RXYLENE                  1.245739e+03     2.865649e+03     1.000000e+03    -1.929839e+02     5.931494e+00    -4.118814e-03     1.457616e-06    -2.116638e-10     6.393954e+02     3.496490e+00    -1.556953e-03     3.093914e-07    -2.267424e-11
  200. C8H9                     1.217922e+03     2.826847e+03     1.000000e+03    -4.162925e+02     7.035806e+00    -5.965384e-03     2.700044e-06    -5.273267e-10     1.421190e+03     1.894593e+00    -5.657033e-04     8.203591e-08    -4.719737e-12
  201. IC8H17                   1.651917e+03     3.711346e+03     1.000000e+03    -1.046630e+02     6.994079e+00    -3.784867e-03     1.975652e-07     4.092327e-10     1.542630e+03     2.942271e+00    -8.975134e-04     1.315486e-07    -7.590409e-12
  202. INDENYL                  1.046797e+03     2.564289e+03     1.389000e+03    -4.532927e+02     6.365437e+00    -5.041753e-03     2.021734e-06    -3.278360e-10     1.520725e+03     1.581563e+00    -5.579077e-04     8.843472e-08    -5.205878e-12
  203. C10H7                    1.040848e+03     2.581093e+03     1.000000e+03    -4.130231e+02     5.975400e+00    -3.976592e-03     9.953085e-07     0.000000e+00     9.580474e+02     2.328668e+00    -7.963388e-04     9.071723e-08     0.000000e+00
  204. C10H7O                   1.059703e+03     2.365959e+03     1.387000e+03    -1.359453e+02     4.936789e+00    -3.428885e-03     1.138186e-06    -1.441868e-10     1.465046e+03     1.363590e+00    -4.805988e-04     7.614203e-08    -4.480851e-12
  205. C10H7CH2                 1.143794e+03     2.621101e+03     1.389000e+03    -3.247715e+02     6.256476e+00    -5.049642e-03     2.091217e-06    -3.521783e-10     1.569915e+03     1.589389e+00    -5.593272e-04     8.851545e-08    -5.204640e-12
  206. C10H6CH3                 1.127947e+03     2.554350e+03     1.387000e+03    -8.773381e+01     4.930636e+00    -3.129487e-03     9.490237e-07    -1.080878e-10     1.424285e+03     1.690569e+00    -5.891088e-04     9.261978e-08    -5.421248e-12
  207. CH3C10H6O                1.121111e+03     2.476218e+03     1.386000e+03    -5.742690e+01     4.788510e+00    -3.054477e-03     8.884970e-07    -8.888556e-11     1.486887e+03     1.488571e+00    -5.215793e-04     8.231351e-08    -4.830979e-12
  208. C12H7                    1.026158e+03     2.361734e+03     1.000000e+03    -4.035489e+02     6.157469e+00    -5.130020e-03     1.972441e-06    -2.346064e-10     6.573696e+02     2.880930e+00    -1.523078e-03     3.841806e-07    -3.766764e-11
  209. RBIPHENYL                1.077613e+03     2.619075e+03     1.000000e+03    -4.250449e+02     6.204598e+00    -4.213555e-03     1.053078e-06     0.000000e+00     1.166221e+03     2.039475e+00    -6.571088e-04     7.048807e-08     0.000000e+00
  210. C14H9                    1.054291e+03     2.526485e+03     1.000000e+03    -4.266749e+02     6.161454e+00    -4.334977e-03     1.126682e-06     0.000000e+00     1.197125e+03     1.847153e+00    -5.777754e-04     5.998145e-08     0.000000e+00
  211. C16H9                    9.946207e+02     2.363556e+03     1.000000e+03    -4.750039e+02     6.245389e+00    -4.807001e-03     1.310073e-06     9.009982e-11     6.677614e+02     2.879497e+00    -1.536017e-03     3.909618e-07    -3.864630e-11

 ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------


 -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                           ENTHALPY COEFFICIENTS                                                                     

             H/(RT) = A + B*T + C*T^2 + D*T^3 + E*T^4 + F/T  [-]                                                         

    Species                   H(298K)[J/kmol]  H(1000K)[J/kmol]      LT-HT            A(LT)            B(LT)            C(LT)            D(LT)            E(LT)           F(LT)             A(HT)            B(HT)            C(HT)           D(HT)             E(HT)            F(HT)      
 -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

    1. HE                      -3.117923e+03     1.458876e+07     1.000000e+03     2.500000e+00     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00    -7.453750e+02     2.500000e+00     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00    -7.453750e+02
    2. AR                      -3.117923e+03     1.458876e+07     1.000000e+03     2.500000e+00     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00    -7.453750e+02     2.500000e+00     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00    -7.453750e+02
    3. N2                      -2.931729e+03     2.146986e+07     1.000000e+03     3.298677e+00     7.041200e-04    -1.321074e-06     1.410379e-09    -4.889708e-13    -1.020900e+03     2.926638e+00     7.439885e-04    -1.894920e-07     2.524260e-11    -1.350670e-15    -9.227954e+02
    4. O2                      -5.244966e+03     2.272057e+07     1.000000e+03     3.212936e+00     5.637431e-04    -1.918717e-07     3.284693e-10    -1.753711e-13    -1.005249e+03     3.697577e+00     3.067598e-04    -4.196140e-08     4.438203e-12    -2.272870e-16    -1.233930e+03
    5. H2                      -1.882892e+03     2.066684e+07     1.000000e+03     3.298124e+00     4.124721e-04    -2.714338e-07    -2.368859e-11     8.269744e-14    -1.012521e+03     2.991422e+00     3.500322e-04    -1.877943e-08    -2.307895e-12     3.165504e-16    -8.350335e+02
    6. H2O                     -2.418513e+08    -2.158533e+08     1.000000e+03     3.386842e+00     1.737491e-03    -2.118232e-06     1.742145e-09    -5.013176e-13    -3.020811e+04     2.672146e+00     1.528146e-03    -2.910087e-07     3.002490e-11    -1.278324e-15    -2.989921e+04
    7. H2O2                    -1.361150e+08    -9.729104e+07     1.000000e+03     3.388753e+00     3.284613e-03    -4.950040e-08    -1.156451e-09     4.943028e-13    -1.766314e+04     4.573166e+00     2.168068e-03    -4.915630e-07     5.872257e-11    -2.863308e-15    -1.800695e+04
    8. CO                      -1.105457e+08    -8.884453e+07     1.000000e+03     3.262451e+00     7.559705e-04    -1.293918e-06     1.395486e-09    -4.949902e-13    -1.431054e+04     3.025076e+00     7.213445e-04    -1.876942e-07     2.546452e-11    -1.382190e-15    -1.426835e+04
    9. CO2                     -3.935542e+08    -3.601232e+08     1.000000e+03     2.275724e+00     4.961036e-03    -3.469703e-06     1.716671e-09    -4.234560e-13    -4.837314e+04     4.453626e+00     1.570084e-03    -4.261370e-07     5.984990e-11    -3.338066e-15    -4.896695e+04
   10. CH2O                    -1.159212e+08    -8.105280e+07     1.000000e+03     1.652731e+00     6.315720e-03    -6.293893e-06     5.125078e-09    -1.682647e-12    -1.486540e+04     2.995609e+00     3.340661e-03    -8.763180e-07     1.184288e-10    -6.425034e-15    -1.532037e+04
   11. HCOOH                   -3.774424e+08    -3.296687e+08     1.376000e+03     1.435482e+00     8.168151e-03    -3.541914e-06     8.303324e-10    -8.043522e-14    -4.646165e+04     6.687330e+00     2.571447e-03    -6.074617e-07     7.242979e-11    -3.417844e-15    -4.839954e+04
   12. HCO3H                   -2.820401e+08    -2.187922e+08     1.378000e+03     2.424647e+00     1.098532e-02    -5.623518e-06     1.564030e-09    -1.823292e-13    -3.548280e+04     9.875036e+00     2.323319e-03    -5.574351e-07     6.715610e-11    -3.191905e-15    -3.805025e+04
   13. CH4                     -7.489933e+07    -3.666485e+07     1.000000e+03     7.787417e-01     8.738340e-03    -9.278030e-06     7.624270e-09    -2.447862e-12    -9.825228e+03     1.683466e+00     5.118620e-03    -1.291709e-06     1.696396e-10    -9.006846e-15    -1.008078e+04
   14. CH3OH                   -2.011081e+08    -1.525935e+08     1.000000e+03     2.660115e+00     3.670754e-03     2.390017e-06    -2.198298e-09     4.781140e-13    -2.535348e+04     4.029078e+00     4.688296e-03    -1.016751e-06     1.089698e-10    -4.449446e-15    -2.615792e+04
